using,ram,screen,capacity,fre,core
460.5,4,6.8,5000,2,8
485.2,4,6.8,5000,2,8
484.6,4,6.8,5000,2,8
496.3,4,6.8,5000,2,8
467.9,4,6.8,5000,2,8
490.6,4,6.8,5000,2,8
468.2,4,6.8,5000,2,8
496.9,4,6.8,5000,2,8
465.3,4,6.8,5000,2,8
475.4,4,6.8,5000,2,8
474.8,4,6.8,5000,2,8
490.7,4,6.8,5000,2,8
477.1,4,6.8,5000,2,8
497.0,4,6.8,5000,2,8
481.2,4,6.8,5000,2,8
479.5,4,6.8,5000,2,8
497.6,4,6.8,5000,2,8
496.3,4,6.8,5000,2,8
463.0,4,6.8,5000,2,8
476.2,4,6.8,5000,2,8
482.1,4,6.8,5000,2,8
480.9,4,6.8,5000,2,8
463.7,4,6.8,5000,2,8
468.5,4,6.8,5000,2,8
497.4,4,6.8,5000,2,8
465.6,4,6.8,5000,2,8
497.6,4,6.8,5000,2,8
491.2,4,6.8,5000,2,8
488.9,4,6.8,5000,2,8
470.4,4,6.8,5000,2,8
459.0,4,6.8,5000,2,8
491.7,4,6.8,5000,2,8
472.3,4,6.8,5000,2,8
493.7,4,6.8,5000,2,8
497.9,4,6.8,5000,2,8
491.5,4,6.8,5000,2,8
468.4,4,6.8,5000,2,8
466.8,4,6.8,5000,2,8
486.7,4,6.8,5000,2,8
470.0,4,6.8,5000,2,8
491.8,4,6.8,5000,2,8
461.3,4,6.8,5000,2,8
497.3,4,6.8,5000,2,8
480.1,4,6.8,5000,2,8
476.0,4,6.8,5000,2,8
488.4,4,6.8,5000,2,8
465.8,4,6.8,5000,2,8
581.2,6,6.5,5000,2.4,8
611.9,6,6.5,5000,2.4,8
565.4,6,6.5,5000,2.4,8
618.3,6,6.5,5000,2.4,8
560.7,6,6.5,5000,2.4,8
554.8,6,6.5,5000,2.4,8
597.2,6,6.5,5000,2.4,8
642.7,6,6.5,5000,2.4,8
626.1,6,6.5,5000,2.4,8
563.0,6,6.5,5000,2.4,8
595.9,6,6.5,5000,2.4,8
561.6,6,6.5,5000,2.4,8
626.3,6,6.5,5000,2.4,8
598.1,6,6.5,5000,2.4,8
634.9,6,6.5,5000,2.4,8
631.2,6,6.5,5000,2.4,8
598.3,6,6.5,5000,2.4,8
598.5,6,6.5,5000,2.4,8
636.4,6,6.5,5000,2.4,8
613.6,6,6.5,5000,2.4,8
578.1,6,6.5,5000,2.4,8
576.4,6,6.5,5000,2.4,8
581.9,6,6.5,5000,2.4,8
619.6,6,6.5,5000,2.4,8
566.8,6,6.5,5000,2.4,8
560.1,6,6.5,5000,2.4,8
570.2,6,6.5,5000,2.4,8
636.0,6,6.5,5000,2.4,8
603.5,6,6.5,5000,2.4,8
566.3,6,6.5,5000,2.4,8
618.7,6,6.5,5000,2.4,8
556.2,6,6.5,5000,2.4,8
583.7,6,6.5,5000,2.4,8
650.0,6,6.5,5000,2.4,8
631.5,6,6.5,5000,2.4,8
611.1,6,6.5,5000,2.4,8
562.3,6,6.5,5000,2.4,8
635.3,6,6.5,5000,2.4,8
639.4,6,6.5,5000,2.4,8
583.9,6,6.5,5000,2.4,8
600.8,6,6.5,5000,2.4,8
559.6,6,6.5,5000,2.4,8
581.6,6,6.5,5000,2.4,8
600.5,6,6.5,5000,2.4,8
625.1,6,6.5,5000,2.4,8
561.9,6,6.5,5000,2.4,8
631.9,6,6.5,5000,2.4,8
589.8,6,6.5,5000,2.4,8
616.9,6,6.5,5000,2.4,8
563.2,6,6.5,5000,2.4,8
573.7,6,6.5,5000,2.4,8
620.7,6,6.5,5000,2.4,8
590.4,6,6.5,5000,2.4,8
623.9,6,6.5,5000,2.4,8
614.2,6,6.5,5000,2.4,8
641.6,6,6.5,5000,2.4,8
591.1,6,6.5,5000,2.4,8
600.1,6,6.5,5000,2.4,8
562.7,6,6.5,5000,2.4,8
589.0,6,6.5,5000,2.4,8
367.4,6,6.4,4000,2.2,8
388.7,6,6.4,4000,2.2,8
374.9,6,6.4,4000,2.2,8
399.5,6,6.4,4000,2.2,8
354.0,6,6.4,4000,2.2,8
354.5,6,6.4,4000,2.2,8
359.3,6,6.4,4000,2.2,8
377.8,6,6.4,4000,2.2,8
391.7,6,6.4,4000,2.2,8
369.8,6,6.4,4000,2.2,8
378.7,6,6.4,4000,2.2,8
362.6,6,6.4,4000,2.2,8
386.9,6,6.4,4000,2.2,8
355.6,6,6.4,4000,2.2,8
368.5,6,6.4,4000,2.2,8
394.1,6,6.4,4000,2.2,8
393.4,6,6.4,4000,2.2,8
353.3,6,6.4,4000,2.2,8
356.4,6,6.4,4000,2.2,8
370.7,6,6.4,4000,2.2,8
371.9,6,6.4,4000,2.2,8
363.9,6,6.4,4000,2.2,8
390.5,6,6.4,4000,2.2,8
362.2,6,6.4,4000,2.2,8
364.9,6,6.4,4000,2.2,8
371.1,6,6.4,4000,2.2,8
388.0,6,6.4,4000,2.2,8
380.3,6,6.4,4000,2.2,8
365.9,6,6.4,4000,2.2,8
390.9,6,6.4,4000,2.2,8
398.1,6,6.4,4000,2.2,8
365.1,6,6.4,4000,2.2,8
388.3,6,6.4,4000,2.2,8
355.9,6,6.4,4000,2.2,8
387.5,6,6.4,4000,2.2,8
394.8,6,6.4,4000,2.2,8
359.9,6,6.4,4000,2.2,8
377.6,6,6.4,4000,2.2,8
368.8,6,6.4,4000,2.2,8
363.5,6,6.4,4000,2.2,8
389.6,6,6.4,4000,2.2,8
363.8,6,6.4,4000,2.2,8
371.7,6,6.4,4000,2.2,8
386.3,6,6.4,4000,2.2,8
359.7,6,6.4,4000,2.2,8
365.3,6,6.4,4000,2.2,8
384.1,6,6.4,4000,2.2,8
359.5,6,6.4,4000,2.2,8
362.8,6,6.4,4000,2.2,8
393.8,6,6.4,4000,2.2,8
396.3,6,6.4,4000,2.2,8
382.2,6,6.4,4000,2.2,8
368.0,6,6.4,4000,2.2,8
367.7,6,6.4,4000,2.2,8
393.0,6,6.4,4000,2.2,8
360.2,6,6.4,4000,2.2,8
358.7,6,6.4,4000,2.2,8
363.4,6,6.4,4000,2.2,8
386.6,6,6.4,4000,2.2,8
373.3,6,6.4,4000,2.2,8
354.3,6,6.4,4000,2.2,8
378.1,6,6.4,4000,2.2,8
366.5,6,6.4,4000,2.2,8
380.7,6,6.4,4000,2.2,8
386.2,6,6.4,4000,2.2,8
375.3,6,6.4,4000,2.2,8
375.1,6,6.4,4000,2.2,8
357.7,6,6.4,4000,2.2,8
358.5,6,6.4,4000,2.2,8
385.5,6,6.4,4000,2.2,8
359.4,6,6.4,4000,2.2,8
360.7,6,6.4,4000,2.2,8
388.6,6,6.4,4000,2.2,8
354.8,6,6.4,4000,2.2,8
356.5,6,6.4,4000,2.2,8
387.4,6,6.4,4000,2.2,8




